index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
240,	96	3	0	3	48288	48	22	0	0	0	0	1	22	2071	6	0	492
241,	96	2	0	2	48299	48	0	0	0	0	0	1	0	1633	4	0	492
242,	96	2	0	2	48269	48	193	0	0	0	0	1	193	1845	4	0	492
243,	96	3	0	3	47292	48	981	0	0	0	0	3	981	5805	6	0	490
244,	96	3	0	3	48119	48	392	0	0	0	0	1	392	1661	6	0	492
245,	96	2	0	2	48362	48	0	0	0	0	0	1	0	1577	4	0	492
246,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
247,	96	2	0	2	48278	48	0	0	0	0	0	1	0	1893	4	0	492
248,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
249,	96	4	0	4	47793	48	495	0	0	0	0	2	495	4451	8	0	491
250,	96	5	0	5	48232	49	570	0	0	0	0	1	570	984	10	0	492
251,	96	3	0	3	47967	48	491	0	0	0	0	2	491	3639	6	0	491
252,	96	2	8	13	47201	48	1899	3	3	2	1	2	732	13696	22	1056	488
253,	96	1	0	1	48268	48	0	0	0	0	0	1	0	1612	2	0	492
254,	96	2	0	2	48311	48	0	0	0	0	0	1	0	1724	4	0	492
255,	96	5	0	5	48443	49	338	0	0	0	0	1	338	1928	10	0	492
256,	97	14	0	14	48654	48	1937	0	0	0	0	1	1937	4419	28	0	492
257,	97	2	0	2	48387	48	134	0	0	0	0	1	134	2496	4	0	492
258,	97	3	0	3	48683	48	846	0	0	0	0	1	846	2900	6	0	492
259,	97	3	0	3	48438	48	139	0	0	0	0	1	139	3210	6	0	492
260,	97	2	0	2	48569	48	57	0	0	0	0	1	57	2507	4	0	492
261,	97	8	0	8	48087	45	1162	0	0	0	0	3	1162	13124	16	0	490
262,	97	1	0	1	48386	48	0	0	0	0	0	1	0	2345	2	0	492
263,	97	3	0	3	47730	47	980	0	0	0	0	2	980	8854	6	0	490
